FCER1A,-0.0059266128
IFIT2,-0.0059586195
P2RY10,-0.005981828
PRDM1,-0.0059946957
ATP6V0A2,-0.0059957365
TAL1,-0.006103176
NACC1,-0.006144692
ASTL,-0.006163794
SYNE1,-0.0061768307
PDHA1,-0.0062782867
FXN,-0.006281101
ICAM2,-0.006389887
S100A9,-0.006567573
MCM6,-0.0066242623
SASS6,-0.0066587473
PNP,-0.0067015435
ACSM3,-0.0067031183
ADAM19,-0.0067610014
PRKCQ,-0.0068445443
SSX2IP,-0.0068900865
DTD1,-0.0069235996
IER3,-0.007011507
VRK1,-0.007151934
ATAD3A,-0.0071630934
EGR3,-0.007213228
SACM1L,-0.0072510587
ORC6,-0.0073101358
LRPPRC,-0.007410653
SPHK1,-0.007475157
INKA1,-0.0075435117
ATP8B2,-0.007555833
PDIA5,-0.0076132487
CDKL1,-0.00784137
ZMYND19,-0.007854899
CENPU,-0.007889022
HAT1,-0.008005098
TCEA2,-0.008012991
SH2D1A,-0.008099231
FAM136A,-0.0081706485
BMP2K,-0.008200072
TSPAN33,-0.008258308
INKA2,-0.008290543
BTK,-0.008393253
SLC7A7,-0.008429895
CHEK2,-0.008438346
S100A12,-0.008446901
EGFL7,-0.008623936
CD34,-0.008679016
TFDP1,-0.008724093
E2F1,-0.008981093
ERG28,-0.009083366
FLI1,-0.009112807
SLA2,-0.009218841
DDX1,-0.009267618
CMSS1,-0.009324039
DONSON,-0.009424319
RBPMS,-0.009469833
PLA2G12A,-0.009583034
LDHB,-0.009599849
ABCA3,-0.009618218
ABCB6,-0.009734249
STIL,-0.009737369
WDR74,-0.009752005
RPA1,-0.009834776
TSR1,-0.009878028
DMWD,-0.009917005
KPNA2,-0.010093344
DAP,-0.010107618
RCCD1,-0.010179849
SFXN2,-0.010203917
CENPJ,-0.010242958
CKS1B,-0.010257881
MPP7,-0.010258198
MCM8,-0.010267177
PROK2,-0.010347427
H4C11,-0.010391181
DNM1L,-0.010442246
RANGRF,-0.010467763
GTF2A1,-0.010573102
SHMT1,-0.010591522
ADSL,-0.0106957825
HGH1,-0.010825913
VCAN,-0.010875928
ANP32E,-0.010891632
FLNA,-0.010936131
BTG3,-0.011012187
CRBN,-0.0110668335
PROSER2,-0.011124436
PPBP,-0.011166671
SPRY1,-0.0111855725
PGRMC2,-0.011243533
CCDC9B,-0.01125874
LSM4,-0.011271028
TLK1,-0.01135285
HES4,-0.011433689
MMD,-0.011455966
CHEK1,-0.011502496
FNBP1L,-0.01152513
UGCG,-0.0116003025
CTPS1,-0.011603289
NT5C,-0.011614019
HBD,-0.011660062
NOP16,-0.011670775
CRACD,-0.011685298
ZBTB16,-0.011745192
NMNAT3,-0.0117734065
NFIA,-0.011778239
TMEM64,-0.011820318
BACE2,-0.011865974
MTHFD1L,-0.011870725
IFRD1,-0.011894167
DSN1,-0.011995643
SWI5,-0.012295442
FAM107B,-0.012399378
WRNIP1,-0.012422788
GADD45A,-0.012439989
DNMT3B,-0.012448177
PDE5A,-0.0126421405
HSPA5,-0.012861331
RORA,-0.012874357
H2AC11,-0.013268903
CPEB4,-0.013278276
VARS1,-0.013288442
MSH2,-0.013384586
DIAPH1,-0.01341682
CD151,-0.013473734
INCENP,-0.013556078
AKR1C3,-0.013579826
PFKM,-0.013666387
DAAM1,-0.01375057
CASS4,-0.013785564
LHFPL2,-0.013871752
HDAC7,-0.013928339
CDK4,-0.013992152
KLHDC3,-0.014071234
C12orf57,-0.014094249
PLD4,-0.014094493
LRRC8B,-0.01416523
COL24A1,-0.014207561
CASP6,-0.01429177
TOMM40,-0.014308487
LIMA1,-0.014391345
SMC2,-0.014422307
CYREN,-0.014630089
PLK2,-0.014647182
SNRNP40,-0.014726916
POLA2,-0.014861182
MOB1B,-0.014876075
MRTO4,-0.01491115
ATP8B4,-0.014911372
NUCB2,-0.014992091
RAC3,-0.015027527
DTYMK,-0.0150400195
NEDD4L,-0.015042302
EIF4A3,-0.015143208
UBE2C,-0.015143397
BHLHE40,-0.015230373
RGCC,-0.015410975
GMPPB,-0.01546375
TTC27,-0.01560434
SMC4,-0.015620345
MYH9,-0.015632736
MAP7,-0.015679546
TRAP1,-0.015805004
PPM1G,-0.015960874
CDIP1,-0.01597853
GCSAML,-0.016166974
VNN2,-0.016195938
MTA2,-0.016226107
TP53,-0.016368723
BBC3,-0.016394349
DIPK1B,-0.01647208
ATAD2,-0.016484024
EIF3B,-0.016744662
CDC42BPB,-0.016971184
SF3B3,-0.017015588
MPL,-0.017087206
TOMM5,-0.017112073
C2orf88,-0.017200788
POLD1,-0.017355602
INF2,-0.017391112
CENPM,-0.01740233
CKAP5,-0.017464262
GGH,-0.01747394
TIMELESS,-0.0177092
HSPE1,-0.017845625
CD83,-0.017949041
CHAF1B,-0.018281527
SMARCA4,-0.018285858
