HAGHL,-0.02524814
GATA2,-0.025290264
DAAM1,-0.025314417
PITPNM2,-0.025318012
BCL6,-0.0253205
PRKCA,-0.025377352
HACD3,-0.025517354
HES4,-0.025530761
HDGFL3,-0.02556593
EZH2,-0.025626719
DOK2,-0.025662007
TUBA1C,-0.025976036
PTGER2,-0.026047532
KLF9,-0.026227517
THOP1,-0.026331142
RASA3,-0.026493717
AGPAT1,-0.026541797
PRSS57,-0.02662372
ST7,-0.026698284
SEMA7A,-0.026747525
DAD1,-0.02690956
PRDX4,-0.027037906
AIMP2,-0.027101068
DTD1,-0.027159225
PFKM,-0.02717603
TMEM185A,-0.027400173
SLC38A1,-0.027491633
PLA2G12A,-0.02754651
HIPK2,-0.027585264
ATP2C1,-0.027735028
SIAH2,-0.027751181
STT3A,-0.027928336
SLC29A1,-0.027994044
TTC8,-0.028179508
CMAS,-0.028291125
CAVIN2,-0.02831916
SPAG5,-0.028338091
DNAAF2,-0.028361848
TEX2,-0.028459411
UROS,-0.028538413
PSMG3,-0.02854768
FAXDC2,-0.028728714
BYSL,-0.028783578
GOT2,-0.028825862
PFKFB3,-0.028919112
UHRF1,-0.029022278
SHMT1,-0.029377174
RANGRF,-0.029527271
NFIA,-0.029554183
OGFOD1,-0.029578973
NPM3,-0.029676354
BEX3,-0.029687969
DDX39A,-0.029858446
SUPT16H,-0.030082077
H4C11,-0.03013008
TCEA2,-0.030487059
EGFL7,-0.030544385
DONSON,-0.030574672
EHD3,-0.030599084
BLMH,-0.030930517
ITGB3,-0.031191995
RASGRP2,-0.031209596
NECTIN1,-0.031261995
MDM1,-0.03143135
CD14,-0.03152296
ATPAF1,-0.03179498
MIF,-0.03185938
ATP6V0A2,-0.031876773
KIF22,-0.03192099
ACTL6A,-0.031922214
MMD,-0.032193992
PDE4B,-0.032288577
FAM162A,-0.03232977
PF4,-0.032496847
FERMT3,-0.03254787
ZNF703,-0.032687433
ISYNA1,-0.032774284
RCHY1,-0.032843087
SRPRB,-0.033071693
ZGRF1,-0.033140186
HMGCS1,-0.03314119
ITGA2B,-0.033175856
BRD8,-0.033194523
CTR9,-0.03322599
TMEM106C,-0.033338178
TRIM58,-0.033525664
KCNA3,-0.033714373
HPRT1,-0.03379902
NKG7,-0.034043208
ANP32E,-0.034093577
CALU,-0.034137066
CSF1,-0.03414941
NCAPD2,-0.034266673
PELI1,-0.034339964
RBFA,-0.03473088
SEMA4C,-0.034734994
